reviews,sentiments,ratings
best earphones I have ever buy in life soft and clear sound bass is little bit low but it doesn't effect the sound just fabulous,Fabulous!,5
"very cool .....I am so happy thank you realme buds 2
must buy....",Nice,3
It's very nice headset I love music and realme headset is good work in realme phone very good headset thank you filpkart,Very Good,4
Osm 👍 Realme Buds 2 song quality awesome,Nice product,4
love it,Fabulous!,5
"Very good earphones
Sound is awesome and bass is decent
And the green looks so sexy",Just okay,3
"Built quality is top notch but sound quality is same as 200, 300 rupees earphones , sound quality is not as aspected",Perfect product!,5
This is very nice products bass is excellent sound quality is very good I love Flipkart,Just wow!,5
amazing💕😍 sound quality and wire quality,Delightful,4
"You can go for buying this. In the price range of 500 Only, If more then go for BOAT.",Very Good,4
"20-1-2020
Initial review on Day 1.
I will re-edit this after 1month.
So my day 1 experience is good with these Realme buds 2.
Let me tell you any headphone takes a while to give its best and it takes few weeks of usage for that.
So right now i have used these for about 40 mins and listening to saved music in Poweramp as well as built in normal player and then lastly played songs on youtube.
I would say it sounds great on PowerAmp.
As far as youtube or online stream concerned i would say the o...
READ MORE",Very Good,4
Realmi buds 2 very hard bass and sound quality much better. You feel high up music. It's compact size also good. It's 10-30% volume very slowly and 90-100 % sounds quality compromise not clear hearing people says . 30-80% volume very best for hearing music but every time you gets high and better bass. If audio jack are in shape of l types connector than it much better. It's a very good earphones. I love this earphone .,Super!,5
nice product and good bass and super sound quality awesome,Value-for-money,4
Bass is very good but surrounded effect is not good but this price range this head phone is good and look like a premium.,Value-for-money,4
Super prodact 11.2mm bass nice sound (cheep and best quantity)and thanks for fleep cart safe Pack and fast belivary,Worth the money,4
"love it,✌️✌️",Fabulous!,5
This is the best among this segment. And now a days realme do great job. we appreciate it very much 😊,Super!,5
"Awesome Product...I recommended to all of you guys... should purchase this Realme Buds 2...
• Best Sound Quality
• Superb Bass
• Clear Audio
100/100 rating 👌🙏",Terrific,5
"I am using these for like 1and half year now . Excellent earphones at this price range
Wire quality is awsome
I brought this after using boat earphones and mi earphones comparitively these are soo good .
It does not pain after using it for loong hours very comfy and i loved the magnetic earphone part as i could hang it around my neck",Must buy!,5
"Very crystal clear sound. I love the bass quality it has.
I am also using JBL 110 , boat uno , boat 225 earphones I must say that this product matches the quality with them.

I must say it's mic quality is better than boat earphones

Best match for this price range. Just go for it.",Fabulous!,5
Always best earphones value for money best sound quality and best bass I am always recommended to buy realme 2 buds very very fantastic sound quality very comfortable in ear best quality wire,Great product,5
"good sound mids also
the best is BASS 👌
All-over the best earphones thanks Realme
best quality money for thing✌️
best quality",Worth every penny,5
"the built quality is quite impressive and interesting
the cable organizer is very helpful
bass quality is excellent and powerful real bass
sound is not that much impressive but good enough in that price range

I really impressed with this realme product 👌👍",Terrific,5
"THANKS GOOD PRODUCT
GOOD EARPHONE",Nice product,4
The bass of the headphone is great.,Really Nice,4
"Writing this after 1 year of using, it is still working as new. Totally value for money, just go for it.",Really Nice,4
"Just great 😊, Sound quality is awesome with tiny details . U can go for it .",Worth the money,4
"Kinda Satisfied

After Reading and seeing some reviews i thought this is the best headphones under the price range, so I went for it, turns out it is not, Don't get me wrong for a in ear headphones it is too big actually, there is no L shaped jack and the built quality is not a big deal, I'm not fully satisfied with the looks and Built, the bass is good, I think the Clarity is somewhat missing in high volumes. Finally if you are a Bass guy and don't mind the size factor go for it, But you are...
READ MORE",Nice product,4
"bass is really very high but dont expect thumping bass.At this price segment bass is good enough.wire quality is seriously impressive so build quality is superb.vocals are clear enough at 75% volume but after that it will irritate you.The bass is good but for old music bass is below average.I mean to say bass is perfect for electronic instrument's sound. but if u r coke studio fan then sorry it will dissappoint u. The major mistake in the design is the call receive/reject button is so small ,...
READ MORE",Worth the money,4
"Bass is not as good as aspected...
Sound is shrilled as compared to headphones
Genuinely, it is a good product to buy",Pretty good,4
This is the 2nd time I brought this product.. In this segment this is the best option.. go for it..,Wonderful,4
"Worth buying
Audio quality excellent
Disign best
Worth buying",Wonderful,4
This item is really very good and useful for high quality sound . Best value for money .,Good choice,4
Best product 👌👌👌,Pretty good,4
"Sound awesome
Bass good
Built quality excellent but design need to be improved
Worth for money
Comoletely awesome!!!",Pretty good,4
"Pros:
Great Earphones at such a low price. Deep Bass. Awesome sound quality. Works great for playing PUBG.

Cons:
Only one disadvantage is that you cannot wear it for too long. The buds are not that good and cause irritation in the ears.",Good quality product,4
"Sound quality is good at this price. I used in realmex2.
Bass is average. Looking unique and premium on green colour.",Delightful,4
"The company's claim is true ... it has killer bass and the kills other sounds ! The thumping bass suppresses the treble and vocal sound. Sometime vocal only audio gets distorted by enhanced bass. Recently the trend of super bass inclusion is killing the beauty of music.

However, the call quality is exceptionally good ! Receiving end person doesn't get any unwanted sound occurring around you. ENC works perfectly. You wouldn't find such a neckband than can handle ENC like this one.

The wire ...
READ MORE",Really Nice,4
"Crystal clear sound.
Base is quite good.
Battery backup is amazing.
Build quality is decent.
Noise cancellation is working beautifully.
Call quality is marvelous.

Only draw back is,
Magnetic buds But power on/off feature isn't there.
Call vibration isn't there too.

Overall It's a great value for money neckband if you want an amazing sound and base!

Will update my review as time goes on. 👍",Classy product,5
This Bluetooth quality is very good,Just wow!,5
Nice product with superb build quality. Sound quality and Bluetooth connectivity is awesome and flawless. Great value for me... Happy me 😁🤩,Wonderful,5
"Wow what an Amazing deal..Really It is Value for money Product.. Design, Quality and Battery Backup Is Very Good in comparison of Others in this prize range...Sound Quality Is good and Bass is Super..if you are bass lover It is perfect for you ...go for it...♥️♥️",Terrific purchase,5
"Awesome 👍
Sound is crystal clear deep bass",Brilliant,5
"One of the best product.....
Sound of the Boult Audio ProBass EQCharge was good and the quality of product also very nice.....
Sound quality ultimate.....
Performance of the product so nice......
Battery backup ultimate.....
I really like to use the product......",Super!,5
"Fir sound lover ... Highly recommended
Sound quality good
Battery backup good
Looking osm
Type c super fast charging
I love it 💖😍💖😍💖💖",Terrific,5
"I purchased it second time, gifted first one to brother. This is really good.
Sound quality is really good.
You can connect 2 devices at a time.I connect laptop and mobile both.when listening muaic on Lappy, if u get a call, it switches to mobile,this switch between device is not good but again in this price its awesome.
Battery stand by is 36 hours for me, and i have used it continously for 8 hours in one go. So Battery life is pretty awesome.
Comfortable on ear.",Wonderful,5
"Nice neckband
Clear sound Super bass
But build quality is average.",Super!,5
These earphones have a really good battery backup. The sound quality is also very pleasant and the best thing about these is that they don't slip or fall during my workouts. The neckband is comfortable to wear and light weight.,Excellent,5
This is such an amazing product from Boult Audio. The sound quality and the bass is worth it. The buds are magnetic which makes it less complicated to keep the earphones safe and sound. The voice clarity while talking on call is also very clear . Overall the product is worth it's price. A truly amazing product which fits the budget.,Super!,5
"Superb Product 😘

Clear, balance sound and bass is awesome 😘",Worth every penny,5
Best in the market,Good choice,4
Fantastic 🎧👌,Simply awesome,5
Truely value for money.. very good build quality.. fits right into the ear and have good grip.. sound is amazing - high bass and balanced treble.. very good sound output.. batter is also big - lasts whole day with moderate usage,Really Nice,4
Pretty good,Awesome,5
The quality of the product is awesome. In my first impression I loved this product. Also the look is awesome just loved the bass and the sound mixture. This support fast charging and overall value for money product,Brilliant,5
"This boult's neckband is very good in looking. The sound quality is also good and base is also effective, overall i will give 9 out of 10 and recommend you all to try it once.",Pretty good,4
"Very nice product ❣️ Good bass , amazing product Thank you flipkart",Super!,5
"The quality of the sound was awesome. I thought it would be like others that i have, but it was totally different from those. It has a very high bass which I can make me feel in a different way. Simply the build quality of this is very solid, and comfortable to use. The battery backup was awesome and it lasts for 3-4 hrs. I love this product from boult, thank you flipkart for delivering it in a single day.",Good choice,4
Not Bad,Nice product,4
Good for every person...!,Worth every penny,5
"Awesome sound quality with good bass experience overall best product, strong battery backup and good quality material thanks Flipkart...",Brilliant,5
I used this headphones it has a great sound and bettry backup . it's to amazing and look's different.amd well I saw.,Nice product,4
Battery backup 24 hour,Just wow!,5
"Nice build quality
Sound quality very good
Battery backup very good 40 h",Classy product,5
This neckband is very lightweight and comfortable to our ears and easily fit in the ear. The sound quality and bass is nice. It's battery backup is also very good. We can easily handle it and very useful in call while travelling and other works. No voice cancellation.,Good,3
"am using this since one month, 1st think i like is connectivity is superb it taken less than 1 sec to connect with your BT sound quality is good but volume should be more, its fully waterproof coz today i stuck in rain and it was totaly wet but didnt get affected",Highly recommended,5
Very good product,Decent product,3
Good produc,Super!,5
Excellent sound quality. Bluetooth connectivity is too good. Amazing bass quality. Worthy product for prize,Great product,5
This product is having amazing sound quality and bass. It has clear call connections and disconnections with clear call quality. The neckband is very comfortable and is very durable. The blue color is very stylish and attractive!,Nice,3
Pretty good bass could be more effective overall a good product best quality,Good choice,4
"I have been using this product for the past 2weeks , and i can ensure this is one of the best bluetooth collars available under 1000, the bass is awesome, the clarity is great , there is very less latency and the battery backup is excellent. I am giving 4 stars rating because i am a little dissatisfied with the build, as you can see i am using blue ear puffs from my last earphone, it is because the earpuffs included with this product was not a right fit for me even the extra puffs were not go...
READ MORE",Just okay,3
"Writing review after 7 months of use.... it's best part is the sound quality, the clear sound, bass and everything is perfect..... battery backup was good till 3 4 months... bulid quality is not really good, feels very flimsy...had several issues just after a month....like disconnection and mic! It has the worst mic 3rd class... never Ever your voice is clear to the person at another end....and that ENC feature never worked Never.... it's mic is really pathetic...now in March 23 i have batter...
READ MORE",Mind-blowing purchase,5
"Boult Audio EQcharger is excellent and value for money product by Boult. Battery backup is also outstanding, build quality, sound quality and performance is also mind blowing. I am really happy with this neckband also it is comfortable for ear.",Terrific,5
"Sound quality loving it.
Superb bass .
Proper audio during voice call.
Quick charge also.
Build quality and bold look.
Worth purchasing this neckband in this price range.",Brilliant,5
Very nice 👌 quality,Delightful,4
The Product is Good 👍🏼 In Price Range of 899,Classy product,5
"Best product ever used. Best part is charging g. I don't have to remember about charging any more. It full charges in just 10 mins .I use it for everyday phone calls. I am in sales, hence keep on moving and get lot of call I am very much happy thanks to flipkart",Simply awesome,5
"I am very impressed by this neckband because it has all new features like ENC, Quick Charge and a long battery backup. It's take very short time to charge and you can also use this neckband on bike riding for taking without any noise and it is a value for money & must but product.",Fabulous!,5
Bass quality is so good and treble is descent. Very promising product.,Great product,5
"Amazing sound and build quality at such a good price. The bass is very good. The battery life too is really really strong, I used the earphones for almost entire day through work and the battery dropped only 10% which is amazing! The buds easily fit in ears and dont fall off even if u shake ur head or go for a run. Overall very good product.",Awesome,5
"Great product in this price range, sound quality is excellent and pairing is very easy. I love this product the price is very low as compared to performance. Battery life is very high and charging time is very less. Thanks Flipkart for Amazing product. Highly suggested",Wonderful,4
Good quality sounds,Worth the money,5
Very nice product,Highly recommended,5
"These earphones are real deal breaker. very crisp sound amazing bass with loud volume.
The built quality is so sturdy and seems to be reliable.
price is economic also.",Mind-blowing purchase,5
"I just brought it in last week, and to be very frank,it's really Awesome. Beyond my expectations.
Sound quality is like having your own personal home theatre,too clear and loud enough, you can listen every single bit of music.And coming to battery backup, they said it's more32 hrs but it's more than that, for me it's working near about one and more.",Worth every penny,5
Amazing product from Boult. Sound quality is awesome 😍. Bass is amazing. Charging is also log lasting. Durability of product is also good👍. Just go for it.,Just wow!,5
"This neckband has killer bass sound. It lasts for more than 32 hrs. I have to charge it in 2 two days, best part is C type charging. Also, it's very light weight. And sound quality is also amazing.",Simply awesome,5
"Good neckband to use.
Material is very soft. .doesn't hurt ears at all.
Sound quality is perfect and awesome.
Personally recommended.",Terrific purchase,5
Best product in this price range...,Good quality product,4
Over all experience is good👍,Worth the money,4
Good and best quality,Nice product,4
Very good product 👍🏻,Pretty good,4
"Good sound quality, build quality, and battery performance.",Nice product,4
Very nice product,Brilliant,5
"I loved it . Bass is very good. And it is price to money .. very awesome.
I liked it's wire. It is long so no no worry to get it loosen
I M fan of boult audio
I loved it very much.
Bluetooth connectivity is very good",Worth every penny,5
"The earphones look very good and elegant and Sound quality in these earphones are amazing.
The mids are crisp and clear, the vocals are good and ,call quality is also good.ear pieces can be attached together by the magnets.the magnet is good enough to hold them tight.the color of earpiece looks good and gives kinda premium look.",Terrific purchase,5
"I am very happy with this product that's why I have order one more. The built quality is very good and i am very impressed with the boult neckband if you want neckband for bass. then you can go for this. bass quality is very Op level. I want to tell you without equalizer it's give powerful bass. This is value for neckband I have already used this in rain there is only two things missing 1. Magnetic ON/OFF 2. Noise cancellation . But it requires if you listen songs in 60% volume it's no requir...
READ MORE",Nice,3
"Everything in this earphone is better than expected but

Comfort - Guys, It hurts Ear walls, feels bulky. I removed the ear hook because it was too bulky and then i came to know why it was given! You can't wear it for long without the hook rubber because the earphones are not well finished in the ear contact area. It is made up of metal but this makes it heavy in weight you'll realise it on long term usage.

Battery Backup is outstanding - I use more than a week with only a single charge and...
READ MORE",Value-for-money,4
"Bass just like DJ (killer bass) and battery backup is awesome, this headphone is value for money in this budget 👍👍👍",Brilliant,5
"Wonderful product, no problem, very nice sound base everything is good, only should improve the build quality but in this price range it is everything good or best we can say",Simply awesome,5
What a awesome product. This is budget friendly and best quality used product. Its sound is very good also its looks are fabulous. I am really satisfied with this.,Fabulous!,5
"This is a decent product.
What I liked
1. Amazing amazing and most amazing battery backup. I don't have to charge it too much.
2. Build quality is good. They have provided the cap packing at the joints which most manufacturer haven't.
3. Most Important is the what I am very impressed with mic which is near to my mouth and that's very good. The benefit is it gives clearer sound what I talk on the call even though in traffic if Choas.
4. Quick charge is amazing.",Brilliant,5
"Boult Audio proBass has a good voice quality calling and dead end music 🎶 listening experience,
Bass and micro boafer quality is satisfactory Good,
It's a complete package to musical lovers
And thanks boult given a fantastic neckband",Just wow!,5
Value for money. Audio quality is perfect.,Decent product,3
Average product,Nice,3
It did not meet my expectations. Music lovers please stay way from the this product. Design and build quality is fine. Call quality is excellent. Noise cancellation is working seamlessly. Bass completely distrubs the other beats. Boult should work on this.,Brilliant,5
"This neckband is really good and amazing ,super comfortable and easy to carry while jogging and gym , it has really good bass and sound with good battery backup .",Fabulous!,5
"I am happy with my purchase. The battery life is awesome I am getting more than 30 hrs of playtime . It supports fast changing so 5 min charge is enough for more than 8 hrs of life. The sound quality is good, the bass is awesome. It is light weight and fits comfortably in the ears. The earhooks provides a secure fit for running and gym activities.The build quality is also good.I give it a 5 start rating in this proce range.",Terrific purchase,5
Sound too good 😊😊😊,Brilliant,5
Battery packup is very good. and also bass was immersive but design was not like premium. the ear pice size is too big to cause pain in the ears and can't be used with a helmet on bike ride.overall worth for money (899),Just wow!,5
Super quality.and value for Money .go Ahead bt one Eear burd different to other,Mind-blowing purchase,5
"It's really a good quality neckband in this price range. The sound quality in this neckband is awesome. Good basss, supeb built quality and Good battery backup... Value for money....",Must buy!,5
Good design. Quality is good. Sound and base is too good. Easy use. Battery backup is long time. Fast charging. No pain ear after fit buds. 4 extra buds and one charging cable.,Awesome,5
This review after 3 momths superb quality and super build quality thNks flipkart,Perfect product!,5
Very good 👍,Best in the market!,5
Overall good product. Performane is best and Battery Backup is ultimate. Nice in this Price Range.,Fabulous!,5
"The company's claim is true ... it has killer bass and the kills other sounds ! The thumping bass suppresses the treble and vocal sound. Sometime vocal only audio gets distorted by enhanced bass. Recently the trend of super bass inclusion is killing the beauty of music. However, the call quality is exceptionally good ! Receiving end person doesn't get any unwanted sound occurring around you. ENC works perfectly. You wouldn't find such a neckband than can handle ENC like this one. The wire is ...
READ MORE",Must buy!,5
Good product built audio neck headset,Terrific purchase,5
"Sound quality 3
Bass 4
Design and build 1
Battery 5
Value of money 👍",Simply awesome,5
Worth the money,Fabulous!,5
Best product,Waste of money!,1
Pathetic,Brilliant,5
"Sound quality 3
Bass 4
Design and build 1
Battery 5
Value of money 👍",Perfect product!,5
"Good quality products
Amezing sound
Thank you boult",Unsatisfactory,1
While attending a call i have to change the Bluetooth mode to normal mode because my voice didn't reach the other person on call...,Worthless,1
Worst case,Simply awesome,5
Amazing sound experience... loving the new Boult audio headset.. the design is very new and stylish.. purchased it in blue color ..it's matte look..,Best in the market!,5
Seriously telling this Boult audio Probass EQCharge is Unbelievable. Best power backup. Ultimate design and the material was Dam good. Blue color was so much attractive. Even the bass and sound quality is too good to listen.,Fabulous!,5
"On a tight budget? These are the best neckband headphones in terms of pound-for pound performance.The best neckband headphones, offering superior sound quality and a luxurious design.",Just wow!,5
This earphone has best sound quality and bass. It's design and build quality is also very nice. The battery backup is also very nice which is upto 30 hours. This earphone is really value for money.,Fair,3
The build quality is very cheap. Sound quality is okay for the price range.,Excellent,5
"Great 🎉
At this price
I got 15 months of warranty with this 🤗",Super!,5
"Material quality is awesome,bass is perfect easy to fit in my ear , sounds is good overall good quality product",Useless product,1
Mic is not work properly after 15 days,Nice product,4
"Sound quality not clear listening music..
Base is best 4/5
Calling quality 5/5
Colour 5/5
Singles charge earbuds battary backup upto only 4 hours
Using 1 month after review
Case Battary backup also good",Good quality product,4
Very good product I like it because it connect only 3 seconds and it's bass is just wahoo,Perfect product!,5
"Nice build and sound quality.

One suggestion: there is no way, the user can understand how much battery is remaining in the case itself. Please do something.",Very Good,4
Nice but the bass not so good. Before i used realme t100 so I know.,Must buy!,5
"BIG thumps up 👍🏻 to sound, bass, build quality, beauty, design, material and battery backup.
Not so loud but clean sound, 13 mm drivers done their work properly.
Noise cancellation is also doing great job. Doesn't have fancy design but simplicity attracts your attention.",Classy product,5
Good quality boult 🔥🔥🔥🔥🐯,Pretty good,4
Nyc good product. Value for money,Does the job,3
"There is disturbance between left-right connectivity. Battery back up is ok but it not met connectivity.
Don't buy this product, I am reviewing after use of more than 2-3 weeks.",Pretty good,4
It's good product 😁 sound is best,Good choice,4
"Good battery backup. Enc is nice, can use smoothly while traveling",Best in the market!,5
Good product 💯,Pretty good,4
"Sound quality ok ok, bass is good, design normal, good for this price range.",Does the job,3
Bass and sound low quality money waste,Nice product,4
Very good product 👍,Wonderful,5
Nice product...nd good sound quality..👍,Worth the money,4
"Nice product but build quality have to be improved.
Also ANC nd ENC has to be better but ok at this range",Nice product,4
"I am just giving this rating after using it for around 1 month. I am feeling ok with this, but a bit of pain in my ear after using it for a long time. And not happy with the bass. But value for money at this price. Before choosing this i have searched for a number of products but feel ok now. Good to go with this item.",Hated it!,4
My right earbud charge is draining very quickly within 30mins even after I have fully charged both the earbud as well as the case.,Nice product,4
"Build quality excellent, sound and bass good at this price point.",Fair,5
"Value for money, product",Super!,5
"Boult Z60 are great wireless earbuds for the price. They have good sound quality, a comfortable fit, and long battery life",Best in the market!,5
Thise earbud quality very primiun. I am using thise earbud last 3 to 4 days. I gives amazing sound as well as long lasting battery bakup. Thise earbuds sound quality superbe. Thise earbud bass quality very good. Long distance pairing. Thise earbud most important thing are type c charging support. So fast charging. I am very satisfied for buying thise earbud. Must try it.,Excellent,5
Very good product for all my health,Fabulous!,5
I totally loved this product. Battery life seems to be massive and bass is amazing. It's gaming earbuds that's why it has very low latency and crystal clear audio experience.,Perfect product!,5
Just good deal for buying.Sound and mic quality is good.Product warranty is 15 months.Attractive design for long term battery backup.recommended product.,Mind-blowing purchase,5
Nice product I like this.,Fabulous!,5
Awesome product 😌 one charge one week use esyli .,Excellent,5
Its amazing 💗,Wonderful,5
That is earbud so liked and best sound quality 😻,Terrific,5
These are value for money products brother,Just okay,3
Expected dual connectivity.,Very Good,4
value for money,Wonderful,4
Best for calling and listening song not to good for bass quality,Good,3
"Decent product
Case is not promising
Battery backup is not as claimed,only around 30hr
Uncomfortable for small ear persons

What's good
Sound quality 👌
Bass 🔊 👌
Call 📞 👌
Fitting 👍",Wonderful,4
"Better sound quality and bass
Long lasting battery 🔋 life
So amazing 🤩",Brilliant,5
Nice sound quality and bass excellent performance good product,Mind-blowing purchase,5
Amazing sound quality and excellent bass best tws in the segment,Classy product,5
Nice 👍 value of money,Perfect product!,5
"Nice, I like it, nice Sound with bass and nice calling purposes. Thanks boult.",Wonderful,5
Soft and smooth music quality. Mild bass and good calling noise cancellation,Just wow!,5
"Sound and bass quality both are best. Battery backup also good, call quality totally awesome and easy to connect buds. This buds is value for money.",Good choice,4
Thise earbuds quality very awesum. Thise brande earbuds use last 1 to 2 year. I got a best quality as well as superbe battery backup. Thise earbud build quality good as well as sound quality superbe. Thise earbud instance connecting to a mobile. Long connectivity. Thise burds bass quality very superbe. At thise range totally value for money.,Awesome,5
Al the best product 👍,Simply awesome,5
Looking very premium and build quality is super light weight and good battery backup so all over super,Worth every penny,5
Battery backup ek number quality,Awesome,5
Good product.,Simply awesome,5
"Very loud bass and good sound effects, very light weight no drop issue from ear , easily fit to ear with medium ribbon",Excellent,5
Product is very nice 👍 thanks for filipcart ❤️❤️,Best in the market!,5
"Very nice colour and look , very fast charging and battery backup is also ok , good bass also",Nice,3
"Sound quality is very poor

But battery is very good",Just wow!,5
Super but high bass you listen 60hrs world is mute 🔕,Wonderful,4
Value for money,Best in the market!,5
Very good product 👍🏻. Good sound quality.good looking . Comfortable for everyone's.👍🏻,Perfect product!,5
"Price worthy product,best ANC and Bass boost, best product during sell.",Fair,3
Its a decent product,Wonderful,4
"It is working fine ryt now , let's see in future",Perfect product!,5
Good product 👍,Mind-blowing purchase,5
Boult is good 👍,Classy product,5
Very good product ...value for money,Moderate,4
Sound quality is average,Value-for-money,4
Sound and Bass is good but the quality of instrumental separation should be better.,Simply awesome,5
Sound quality is very good very crisp and clear sound with great bass. Desing is pretty good too. Comes with a very good battery backup. Good for long time of use. Value for money in this price range.,Best in the market!,5
Best sound quality nice build quality 👍,Excellent,5
Worth of money 🙂,Awesome,5
"Value for money.
Call quality was good.",Mind-blowing purchase,5
Awesome look. Hard bass and nice sound quality. Fast charge and good battery backup. Very good device for game and call.,Brilliant,5
"Very best quality and best sound is produced.👍👍👍
Value for money 😁
I like this product very much.",Awesome,5
"𝐁𝐨𝐮𝐥𝐭 𝐙𝟔𝟎
The quality of the product is great. The plastic that was used does not feel cheap and it's comfortable in ears. Battery backup is just awesome and the matt finish design is just fabulous.",Good choice,4
Ok,Simply awesome,5
Sound quality is very good very crisp and clear sound with great bass. Desing is pretty good too. Comes with a very good battery backup. Good for long time of use. Value for money in this price range.,Terrific purchase,5
Quality is very good. This color looks very trendy and unique. Desing is cool too. Sound quality is great and have good bass. Good for calling too. Value for money.,Just wow!,5
Sound quality is good. Bloe color looks charming and desing is very good. Comfortable in ear. Bass is decent. Long lasting battery backup. Worth the money spend.,Excellent,5
"Very good product 👍👍 seriously I m very happy
Thank you so much Flipkart company
Best price and good quality 👍",Wonderful,5
"This product is very good and everything is good ☺️☺️ i am so happy to purchase this

And product is osum",Terrific,5
"Best product nice bass, clearty, calls , are good",Fair,3
Good,Slightly disappointed,2
It's to difficult to connect...and to give volume also ...if we want to try to give volume it's automatically move to next or its stops because it's sensor is not working properly while tapping....it's to bored just for 1 day oh my god it's toooo difficult handle,Decent product,3
Very good,Good choice,4
Nice buds,Best in the market!,5
"Nice product
Super hearing sound",Must buy!,5
Value for money 💖👌🤌,Not recommended at all,1
Worrest product,Terrible product,1
ENC not working,Useless product,1
"Not best product, I'm not satisfied. Because my left one is not working.",Good quality product,4
Good quality maintenance,Must buy!,5
Best quality,Decent product,3
"Prons:
Quality gd for the price
Sound avarage
Call quality gd not great
Bass is gd
Battery is gd
Corns:
When you put you are phone in pocket bluetooth will disconnect
1 hr charge in headphones
Aft than need to drop a charge for 10 min
I believe reviews but its depends upon they all are didn't mention negative thing",Nice product,4
Nice product as per the value of money,Highly recommended,5
Nice product but design is old,Value-for-money,4
Quality buds in just thousand RS vallue fir money 😛👍,Nice product,4
Value for money go for it 👌,Does the job,3
"Everything is good except gaming mode it
is a scam😬",Perfect product!,5
Nice product and nice sound quality,Terrific purchase,5
"This product is too good I'm happy with the features and structure how it build for proper ears comfortable to use. The sound is soo clean and high, even the bass was so good. Touch and connection are also good and this new up as specially gaming mood is there for those who like to play games. Noise Cancellation is just as needed. I'm really happy with this product. Go For It 🟢",Decent product,3
Sound quality is not as expected.,Wonderful,5
Base quality,Terrific purchase,5
Build quality and sound quality is good,Worth the money,4
"Overall value for money, good 😊",Best in the market!,5
Bass quality is awesome...great for bass lovers...i am using this earphone in sony walkman nw a55 and i am music lover and big lover of bass i found this earphone is satisfied my all expectations,Brilliant,5
"I love it because it is gives pure sound in game play and I like to play games
So it is best for gaming earphone",Fabulous!,5
"Osm Quality
LENGTH best h in this seagment",Great product,5
Excellent bass 👍 super product bass lovers blindly buy it,Just wow!,5
Nice 👍👍,Pretty good,4
"Realme buds 2 Neo review by SmartphoneWorldTamil
Build - Not so good, no braided cable, no silver plated jack. Fits nicely in ear but sometimes I feel uncomfortableness if I use for more than 3h continously.
Sound quality - Good bass but vocals could be slightly better
Mic Quality is decent. Clear voice pickup.
Overall I would say spend extra Rs.100 and go for realme buds 2.",Delightful,4
Price wise.. Ok Ok product,Highly recommended,5
"Good product,, and sound quality is fabulous, good mic voice,, am very happy this product...

Thanks realme team,,
And thanks for lot flipcart team for fast delivery time....",Wonderful,5
Bass is good,Highly recommended,5
"Overall nice
Bass is so cool better than realme buds 2
The sound quality is super clear
Quality is so good
If u love bass then definately buy realme buds2 Neo",Good choice,4
"Design wise the original bud2 is much better with tangle free... But the neo version apart from sound quality i wud say bad according to my needs and preferences.
Although it's a value for money and design wise the 3.5 mm jack build is what it makes it perfect for gaming and watching movies.
My recommendation they should have added magnetic attachment like the original one.",Value-for-money,4
In this price product is good,Good,3
"Pro - 1. Earphone are very lite.
2. Sound Quality is good

Cons - Build Quality is not as expected, feel like it will not last much",Best in the market!,5
"I have boAt Bassheads 102 as well as this product.
While comparing, I realised realme is much better at mids and lows, whereas boAt had amazing bass.

The bass of this realme Buds 2 is good,mids and lows are amazing at this budget price range.
Build quality is satisfied, but wish it had braided cable like the old model.

I bought this product mainly because of where the mic is placed. It is placed near the mouth, rather than other wired earphones, which the mic is placed where the wire spli...
READ MORE",Must buy!,5
This product's sound quality excellent.,Does the job,3
Wonderful 👍,Excellent,5
GOOD BASS 👌👌👌,Just wow!,5
"Best for Bass lover
Wire quality super 👍

Delivery person is best
Trivedi ji",Wonderful,5
"Best, best, product",Super!,5
"Got this newly launched product, amazing I liked it, specially the bass. You should go for it 🔥🤩",Mind-blowing purchase,5
Perfect choice for music lovers and gamers. Super quality.,Good choice,4
After using 20 days I'm giving review its worthy especially for gamers who like to play games. This earphone is for them. ❤️❤️❤️🥰,Terrific purchase,5
"Awesome quality as always , realme rocks, awesome bass and sound clarity, Value for money",Delightful,4
"It is so good but there is a lack of softness in sound.
But it is so awesome at this price point. I am damm sure that you will not get this type of sound at this price.",Perfect product!,5
"Zero noise even the sound doesn't burst outside of buds..
Again realme rocks..
I have several other earphones including the brands' boat, sony, motorola etc but Realme is promising and satisfying...5*",Very Good,4
Best earphone in this budget,Brilliant,5
Audio quality is very good and the build quality is just awesome.. For better gaming experience it has mic on both the ear piece as you see in the image.. Also the L shaped audiojack is very comfortable for gaming..,Awesome,5
Excellent sound quality given by realme 🔥🔥🔥🔥😘👌🏻👌🏻,Nice product,4
Super project,Must buy!,5
Good product,go only if you get in 499!,4
not premium but great in this price awesome go for it base is better than buds 2,Best in the market!,5
"Realme Buds 2 Neo Wired :-
1.Sound :- 5/5⭐⭐⭐⭐⭐
2.Quality :- 4.7/5⭐⭐⭐⭐✨
3.Price :- 4.7/5⭐⭐⭐⭐✨
4.Bass :- 4.9/5⭐⭐⭐⭐
5. Design :- 4.8/5⭐⭐⭐⭐✨
6. Noise Cancellation:- 4/5⭐⭐⭐✨
7. Overall:- 4.5/5⭐⭐⭐⭐✨.

The product is good, Not best but the sound quality is better than many other such products in this price range, So would recommend that you can surely go with this one if you get it in the range of 400-450👍🏻.

Sound quality is decent.
Noise cancellation more than ok.
B...
READ MORE",Excellent,5
